,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
K18,0.17460324227026797,0.02365789960848952,0.5458872769332815,0.001328329689093556,-0.05852248192235854,0.19888270625894208,0.14426735177962233,-0.09187089151851906,-0.020609762524570495,0.026309459843612947,0.01778872416845725,0.026645383752044782,0.01651557820606588,0.02848383575308734,0.0350088482808694,-0.23354598676457425,0.019957779802582308,0.015538576049104379,0.1919510436036911,-0.09077015594554041,-0.10345089107870417,-0.14612933157941466,0.10538819695526527,0.08090129468851527,0.0033885086594091954,-0.08448836781913492
K19,0.16980078576389074,-0.08290307033292399,0.4763416084055817,0.05429567606649,0.18372749530836752,0.028122598377919507,0.13756459443888439,0.07059313940112788,0.0125703228436815,-0.07902697849082914,-0.08584598968031606,-0.025591618173840164,0.1530532646138406,-0.06340638993277577,0.1413519050406455,-0.029902446501380277,0.08907501429291785,0.018469468930305644,0.1795879842297606,-0.21960029388632607,-0.057671596463520595,-0.07607503506288174,0.0244379450446883,0.10289712618207275,-0.005423162153105632,-0.07742929602703427
K20,0.04726830686237647,0.21561777067317467,0.356875226481454,0.05446334932271832,0.07189366654695899,0.012619235596990965,0.01286011244616716,0.12639675362536207,-0.02732321979453485,-0.06772001600611217,-0.022477651146941516,0.21646040424457247,0.13616890440844936,0.05982951335322441,-0.11072609195824508,-0.14945803711702355,0.016494346955523913,-0.09751013720233699,-0.018811795746533907,0.007227449618279333,-0.003232969847270335,-0.022848962829718242,0.10043346605928327,-0.008641588917253218,0.09777067762219577,-0.0638278435361435
VE1,0.20206067841065836,-0.06406325672987086,-0.024968140713262706,0.06048639348045525,-0.07723819724769018,0.05109095820816655,0.21831830437123498,0.20053315458709922,0.05285961665686244,0.009686136559750726,0.02953466598387488,0.6621223732896356,-0.06587260182065284,0.026605659291758007,0.10412202370028002,-0.044817413094048165,0.005521855024899294,-0.17016477028035615,-0.03711288685925579,-0.024458039396919356,-0.04828982396014674,0.14161098355215906,-0.04798028444323275,0.08800303769554159,0.05312487321066752,-0.0293790424782864
VE2,0.1308553688852904,0.291895284332594,-0.008495866432875369,-0.02235355118030117,-0.21585911497634827,0.08730612896094624,0.08844705822783824,-0.05262606817446645,0.03466204347831877,0.004067987119393371,0.08943056824698514,0.7510242814948579,0.020977244434097226,0.03172218940625753,0.10605132495926083,0.08467869108561366,-0.05580742238733263,-0.2729635025946103,-0.11964087392071597,-0.04085564597369352,-0.17366573699644564,0.26540889281834484,0.019709630405336024,0.001123500501375448,-0.022255447019587937,-0.021443312747935664
VE3,0.008103366375185127,0.0801811185670188,-0.028153680286163316,0.06432136236025092,0.2925480245448083,-0.042903747954034184,0.0005319775215509632,0.17202912920061317,0.10003486447684676,-0.1863684523682013,0.006868564982814157,0.5663971380319567,-0.05797987178942137,-0.026166494186491824,0.07841421772569875,-0.030861158821205527,-0.030145190121385543,0.1466870690287769,0.14340559961837443,-0.024043745933420433,-0.1629908693539115,0.053953892466890106,0.0077566072229056935,-0.06095500703751095,-0.0013050071567393923,0.005583038147577147
VE4,0.0462114373047451,-0.11977829557282525,0.07892755338147221,0.03780437063663977,0.03958335656520256,0.09786158285940762,0.0638605593371087,0.0815143164840829,0.11598446037401289,0.024614883893569754,-0.14427246144195305,0.6136671471345214,0.13080300070717724,-0.008532971839381731,-0.025645755474966652,-0.024977169729079263,-0.06946808576636077,0.11418279677078777,0.0846702817668045,-0.021116723047426057,0.03663758919580718,0.07264647482861476,-0.060917030201600136,-0.032915191078873085,-0.041247701058455384,0.06737633641134896
VE5,-0.03507628401283726,0.05841213686322743,0.2411385802744487,0.07782757362899544,0.004148966954642446,0.13021518731419882,0.010824683754359722,0.03793707419668295,0.06700087877453442,0.1051998471944816,-0.07099591922084894,0.3813062258481694,0.08499586724215803,-0.08515061601899297,0.008992529936421167,0.018625777077623567,0.002080417937757355,0.0814733887157044,0.16755036429741524,-0.10675933141011794,0.12313669958426313,-0.015252233418822318,-0.03246111189347162,-0.07807048930119335,0.023612046590422476,0.15311784353407815
VE6,0.17483564433603163,0.1578786957148937,0.13710823536144476,0.029781331380761167,0.059075226486602864,0.03390700328193329,-0.08465784312017871,0.2073226014529382,0.16695613173228388,0.17300556077072163,-0.031934720572601646,0.09815721108662716,-0.0029075355486783876,-0.08800789867020455,-0.22443859971887914,-0.15368047469068905,-0.03248031450227457,0.15741353108453,0.0488797045293761,-0.014831058575223637,-0.04594447318131565,-0.15380142662439247,0.012918564138411321,-0.022606910927364388,-0.08958022230091527,0.059952301160704505
VE7,0.05607892310641552,0.05852118944473425,0.07211216599427049,0.19809618426406336,0.16075211325333635,-0.029294081750053425,-0.1422972534567307,0.10411064715490993,0.07238316300114937,0.09849562842504571,-0.18076053833611383,-0.08286525921063465,-0.06519018905228753,-0.06261724348101311,-0.029189717967182505,0.03443179816687163,-0.002581591310198431,0.7795449638156332,-0.0751374816190606,-0.010050290601845828,-0.054632998257033945,0.05540930336192917,-0.003737494418864792,0.03454052241140053,0.014191320964081162,0.029711730594190928
VE8,-0.03743335396913074,0.27609259261977537,0.0458456233385903,-0.14938001273050103,0.01549283592111686,-0.14688048270221632,0.026646357974617597,-0.09015573674925854,0.09412075580449344,-0.007300635747083131,-0.07387742547546805,0.2037973437986296,0.010881492450179468,0.15999224584179478,-0.020229503282462615,0.2415291605402057,-0.003940878470997701,0.07222571104191894,0.07920422875329788,0.1552997888124318,-0.01929314830983516,0.706213951705661,-0.0402629562304299,-0.027527123751634245,-0.04456726012282919,0.00017506231437171215
VE9,0.13684532211457817,0.1671145640145038,0.2770232901244387,0.005307412310231833,0.060965313988747584,-0.05591450867248623,-0.12785590580178757,-0.10335712472583146,0.014210334625691233,-0.04903588906402244,-0.04678435123256737,0.09540891449320876,0.005851562120126979,-0.07030393448124188,0.11254490846545373,0.19473393221784496,0.020485044725055516,0.34730490855388574,0.021018600160097524,0.06316843196650412,0.02665619156765798,0.21754130467149044,0.046342772687659434,-0.027248109235972196,-0.2650971133242911,-0.1958225064725022
VE10,0.18181457689195538,0.036769585658899095,0.190768222415118,0.0326099429209217,-0.027167904894364357,0.032417859532871,-0.15783041863332262,0.26145853973339594,0.016583759209331073,0.01564149086837259,0.037356332028376266,-0.09382918702408626,-0.005363926147375482,0.0026044783324917723,0.08290078913738685,0.05066957240926337,-0.11313299521425081,0.3823956180569905,0.08044009308685117,-0.032123293828612676,0.09230975587773356,0.09664036395752819,0.0355710655386269,0.10023807507525347,-0.11440374441802098,-0.18823851731061017
VE11,0.18836736852247432,0.3976762466168207,0.04569627474234905,-0.007131061888557295,-0.015832456099397225,0.037330529098841665,-0.024921668556605697,0.20638439969676906,0.05056733482485893,0.01704522207161549,-0.027807915741140058,0.01903780370914111,-0.1032923177337952,-0.16912333459430118,-0.14617414175148108,0.0496815587458689,0.015224372732801514,0.15232173136823016,0.1284953272675958,0.057647426029062164,-0.04961337514629093,0.14381822207677725,0.04829964733289197,0.21421369838241486,0.06999979494479981,-0.0602546158855896
VE12,-0.13751556506634688,0.8143500968786157,-0.11158116541324643,-0.034149833566979565,0.09469259043276529,-0.08145640193441485,0.12256591071877114,0.0032258442668502614,-0.0750988828094395,-0.03292101759952759,-0.0979975258346662,0.2018163898014901,0.14396576541369702,-0.15549340926581642,-0.08790118549095245,0.11420539235464104,0.01135127810057152,0.06950326627463484,0.10043444337655315,-0.020111698704665993,-0.03141406879121665,0.2678859114651383,0.11964484377557606,0.08500234527847353,-0.028779661707968092,0.09204662402908727
VE13,0.07716034939424689,0.8939843738826967,0.01646630013380815,-0.12269215597065332,0.07010221471264148,-0.06285204418617127,-0.025283651372688988,0.08370884964398814,-0.1970833971800704,-0.07629456758507001,-0.014054386880762385,0.06205734818045649,0.036820790541281644,0.00011362900009631863,-0.10183256673812294,-0.022590661679393616,0.02997717024054995,0.05378003939435962,-0.02672425162734276,-0.04555378464812487,0.02208532668589905,0.11503124178470053,0.12996502395293172,0.33774709597383756,0.1366353720302913,0.03382930795250631
VE14,-0.09513910026146344,0.5191962100708861,-0.045701342687192364,0.12753747919274588,0.16897981877201412,0.028801908990981492,-0.053944186025164494,0.13081743230354564,-0.1994660212694287,0.07909731628360646,0.01623953621809911,0.09950943151673379,-0.06833007161399475,0.0686657168616363,-0.16730737661765122,0.14317148871158594,-0.059147518184796175,0.23545557610595308,-0.09329550404252304,-0.1636741235610412,0.12155453869885517,0.06900406759568789,0.04362563151143175,0.1419811211296165,-0.03542914658937834,-0.025081803920587304
VE15,0.20706165380220554,0.36827137557563777,-0.04852720828106967,-0.009906408942545578,-0.029594712148927154,-0.11067285648462323,-0.03850937848195046,0.7639749355156452,-0.2873394358508796,0.13013832250656915,0.12465531818315455,0.04308202928272459,-0.11188749230599207,-0.007401668004001265,-0.021122851752513088,-0.04779606590665048,0.06176450504160641,0.03438730736590731,-0.12067722434326127,-0.2206216831292546,0.06979404683467963,-0.0705986761676686,-0.05500840502262583,0.09157484368108405,0.11622563941133025,0.005810335769086611
VE16,-0.0519129468865063,0.27527163065186055,-0.01224215391702042,-0.039156313061851994,0.11647793947418551,-0.09897280999661295,-0.1176813932314962,0.7287518803261326,0.06795553346532847,-0.08948470721514894,-0.011841261059514397,0.18889608167951666,-0.18950361490916898,0.18469442606825634,-0.005873184662425132,-0.15785543776978775,-0.035792264154399164,0.17258354259209904,0.003982425501419585,0.02505261315111772,-0.07520160337301325,-0.08160804561159202,-0.005065004206770396,0.028772019973696307,0.09482325946872171,0.018975883161756475
VE17,-0.05028616596898422,0.5689248926218429,0.08674418496338604,0.1983643745133351,-0.18289906383719762,-0.15929417640912436,0.15521636809330652,0.2925433077195512,-0.18665796076404687,0.09313910649656691,-0.04021884690447203,0.12911149993174315,-0.10404943760390846,-0.001298365556883038,0.02766071252346769,0.12762829806944279,-0.011144808704056085,-0.08564140689748209,-0.0125932663657523,-0.03936896544011711,-0.07270919302626523,-0.05950736813447373,0.13138860459453505,-0.0929818201021476,-0.011985135708596415,-0.05902496151851012
VE18,-0.0981023761973885,0.16451695217113282,0.1602271116835483,0.018122428800966785,0.09526071793595864,0.18418674442926927,-0.07656872335442375,0.3482866177591618,-0.20586639197998569,0.01923392766734504,-0.01111239667444253,-0.03829301998382695,-0.14942259045388734,0.3158375736319234,0.15406797856073123,-0.007009276644456034,0.06763115942120543,-0.01982388958253978,0.07100124665469526,0.023319603470701885,0.0009667494211315087,0.18549674375587544,0.048173251103739344,-0.07580409023606212,-0.021791432955453414,0.05309749894687207
VE19,0.08195356830193004,0.4884433082463307,0.021260291100711703,0.049587781527277414,-0.090277686169893,0.08172913110412068,0.18407034733519884,0.2062685013816664,0.04829722521890817,0.10765529806720964,-0.007561949232309687,-0.1688187087515532,-0.00425315506010558,-0.03155958042310159,-0.16161587445469724,-0.04874499123785596,-0.13147336760317782,0.040651793488412455,-0.03735420241364929,-0.06639947872216898,0.021223031700012496,0.09964782777557803,0.09088160176950687,0.09039331486488954,-0.13560096338035837,-0.05473869429978346
VE20,0.07526633123306554,0.3592501008757394,0.10521204654574684,-0.11737572041425591,0.2579761286186924,0.11115200378204097,0.061748227177339236,0.14838410807797422,-0.016193441315325265,0.05701455428162569,0.016990210883691136,-0.2538934579721477,0.02566715640490396,0.14942327407739633,-0.0898201184704621,0.09408950690353823,0.12881098452037792,0.04927245529724565,-0.12045433451707148,-0.02842919653301826,-0.1959083107440395,0.0584585204093225,-0.09923041488844297,-0.029449476469387195,-0.0278234533212983,0.02528044520486325
VE21,0.11986395715921232,0.7001568609625151,-0.03608429009017413,-0.04809403053239056,0.038880313486030785,0.08358620170678763,-0.01975239514843109,-0.03505397974891253,0.2203837046564859,-0.03586856375919821,-0.020182676706215312,-0.11456461042039784,0.06381200483203829,0.03619869996215872,-0.135976505757684,-0.011284825207482075,-0.05130408627210563,0.17384148749835499,-0.08492979289530221,-0.05817640843075943,-0.07646951859459009,0.03316794932490487,-0.08486103063283239,-0.022068551496303473,0.04149863601674465,0.1614867123291596
VE22,0.056143963250704594,0.7771877693538204,0.07464545752408688,0.08404202897073132,-0.07371951253726657,0.06800179529154894,-0.1965287395726375,-0.011853002043107887,-0.04059618463080889,-0.06952505517845885,0.1488886399947454,0.016979467328802192,0.030318126725684184,0.11690170555524754,-0.00523613153035436,-0.05370848424934496,0.044581134531702885,-0.17432663938828669,-0.04235422411259523,0.047466479692867956,-0.05224573574697068,0.04910002608883116,-0.057918312870358445,-0.0806669919785351,0.023555331167408187,-0.024174010069207566
VE23,-0.05404700876703989,0.8944521804748848,0.11056028716260927,0.11692200341057334,-0.15606131322895025,-0.12047329760770402,0.07614462625567903,-0.23596810847941582,0.19871097999142942,-0.10238702776079128,-0.05993152937879697,-0.06551077255794548,0.06325115769789502,0.058554158524011385,-0.0003242974425526313,0.020562009103746937,-0.17905325175168366,-0.08254379670049761,0.16000593854788475,-0.013089789851025732,0.0771040984590093,-0.027073488311745338,-0.04249657803147019,-0.0019268890341559927,-0.004480070379541744,-0.08098698233066313
VE24,0.00567685708411368,0.583422862137334,0.1338319820551834,0.104626488334995,-0.06498384257987254,0.02651645188730909,-0.05846460615377132,0.1687218304175643,-0.025745192323921962,-0.1692077832175038,-0.02749609818890098,-0.06299466394813258,0.002850480673275956,0.11551883709464188,0.037229464267271986,-0.026226985386029605,-0.10755481217687474,0.1143427340863528,0.05664349584215756,-0.048172848315726526,0.09452092547925706,-0.01646442388667248,0.0963355460464695,-0.009796024180232104,0.16256196764354394,-0.0022246759314787355
VE25,-0.045719100294881306,0.45913451406199685,0.2345700932815928,0.23847772943338663,-0.07405399807912294,0.09317878823089576,0.07188774143579607,0.12346172663210157,-0.022750294503306446,-0.08025111589857314,-0.0706897096209546,-0.016647139806881536,-0.08976453680917049,-0.05167017343477792,0.011355016231020722,-0.026674251969313636,0.10699742335197435,0.1611408718081045,-0.024402763638284013,-0.09294878485577918,0.025645763449662812,0.00743910234487998,0.040329905732187366,0.017347261375046323,0.07509333806395048,-0.1263675981232165
VE26,0.09436584993802608,0.4236748303136498,0.028276277349821598,0.07729571370512972,-0.020725518901591616,0.04120291579930141,0.09396499198179249,0.14758380311207797,0.07393991849086151,0.01592772283140556,-0.1272237682811284,0.20778187581636734,-0.18855102951802188,-0.05459031212594095,0.10693424090741327,-0.08193629939126701,0.20687897850257841,-0.07673189898975055,0.03471797507754362,-0.05030423074145942,-0.06145798321620209,0.1770708401841486,-0.008799898294722447,-0.07560024918646711,0.13024282887637265,-0.0015958095337017114
VE27,0.14448600239898113,0.21947429294990917,0.25536144893755885,0.07374879975456793,0.08226739403957249,0.12229103857658068,-0.058985941486056064,0.10563238126831628,-0.09127483172129262,-0.04120616108733345,-0.16125805874895277,-0.010834324642707102,-0.11968813596514195,0.07084457914938115,0.13035367448046273,-0.05878204814178002,0.059336548644908546,0.11017573890428327,0.26414541138715264,-0.06140994199298368,0.011464922311505784,0.05231005757056181,-0.03880273736157705,-0.027068664509914884,0.0586290292433089,0.06927682417654368
ST1,0.20004561985830602,-0.05246110978542438,0.12140585836682322,-0.07860287032235437,-0.13986351453545104,0.7720513980529716,0.11211629850092511,0.007462001039052286,-0.006811103869266231,-0.042204580234034686,-0.056707793451775707,-0.01924605863838156,-0.044334604736317146,0.02795664203804712,-0.010263946797602504,-4.14436918411858e-08,-0.16203970309252538,-0.040216581017315824,0.17353050943998008,-0.07747358060597519,0.03891767134530278,-0.20277634108801665,0.012054854138719913,-0.03220534214767889,-0.2247527284682166,0.07342589762742753
ST2,0.14247430498568617,-0.074882261171122,0.1889487775694298,-0.10887392129396059,-0.10828433272844808,0.7646680807066606,-0.0711061613648107,-0.03059265325968926,-0.03592131160737079,-0.05432977463232588,0.09246986895367121,0.08113408443351595,-0.03489266415012902,0.0052315128276781515,0.03784982378952255,0.04142139234031182,-0.009737481159057227,-0.014915991165713337,0.17890073403838805,0.01163761002662997,-0.10598760800514394,-0.1389277765754625,-0.02324937711835095,-0.07458429018168093,-0.08432097797737857,0.09888096835869946
ST3,0.0593980960899756,-0.06487572074409398,0.10206875741241957,-0.0801501488361442,-0.19349100764902744,0.9502985105544173,0.062818040661583,-0.16998212971605364,0.08390066743806962,-0.033410580930727386,0.03716736878182582,0.07243399706839604,0.03762222328770428,-0.17244946267726283,0.0003688428311786729,-0.011458223368756704,0.0538179595019327,-0.033765797114985216,0.12860235997901706,0.028854715469100154,0.009980709159607925,-0.09455368840843963,0.159715926582713,0.056630772804535934,0.025213924870402887,0.06610173899665864
ST4,0.12564004188274863,-0.10074185636714794,0.011819290387708327,-0.03501602170073835,-0.14928474635597969,0.7493905248656305,-0.11636775433776211,-0.08895609464727537,0.03212234990529007,-0.031821290634595566,0.0918295176871967,0.08247345959584347,0.21267833603878672,0.023967171463729856,0.08390314464679662,0.150621708799498,0.07321983621585705,-0.00425129023220361,0.016109781241202513,0.032313570355082664,0.037897053902502906,0.07546708577782636,0.031726350668517186,-0.03932398919835532,0.09057152300127617,0.027068594535380186
ST5,0.04429857163422637,0.2173384618456003,-0.0512151296395357,0.1479912153322737,-0.33289887562818793,0.04958526285363909,-0.04523180764381819,-0.0585708016836385,0.011443173054878924,0.05633938948861982,0.0018806510135574168,0.01922263572588717,0.021809063297460102,0.10237756047286001,0.08076298321678704,0.7246478281861983,0.054011979459530304,0.03415285248159176,0.09263298461121512,0.01994212850692525,-0.0406157064253758,0.20163369796118263,0.07549976230237672,0.024766091703184657,-0.04503618501125036,-0.06778757526674582
ST6,0.17332585610477366,0.29183000419085053,-0.05739151420956291,-0.007939640995617354,-0.2693354811560497,0.055610193716381776,-0.05126409526374947,-0.2680787106552151,0.16153475846326837,0.07586495652591571,-0.10004274356768166,-0.016906503856765013,0.025510828140433213,0.1808721411861655,0.03482099066902688,0.6997938338032255,0.059094942254094375,0.019241345166480357,0.14437855466055552,0.0702173164072055,0.017282500691201925,0.25454611095082685,-0.11495525833730275,0.12226555145956124,-0.08616318804519145,0.016892720639580684
ST7,0.062479162210500386,0.06359051013617602,0.012390357572333791,0.016461046293181528,0.026747442811226256,0.1555756408031155,-0.021851361103934645,-0.12760545629903305,-0.092741987326416,-0.053340123514457306,-0.061535170168803104,0.00939327494156019,-0.12038281096039415,0.02770552136594922,0.07220351152650376,0.08781706615070513,-0.11939039836036792,-0.04690198958299448,0.6955257659021672,0.10507818581666951,0.11385675830879988,0.0886588091711832,0.05519076753004299,-0.04457117077108044,-0.03381955145284325,-0.03311788428567271
ST8,0.13044518061176383,0.2358724311586631,-0.03686571714486101,0.03364738226051128,0.17607249545531706,0.09253559667335505,-0.12137439848422163,0.1739500188919226,-0.08286163900074214,0.08110773725836082,-0.006694592487104214,-0.1040083281009579,-0.0012316811168632605,-0.05376374524793884,-0.007900309123359218,0.3180046302510339,0.09392120082199218,0.05794045511859452,0.18218446750128764,0.02988316386500136,0.02391001930448715,-0.17136274204056848,-0.20542476266823395,-0.027239677465392898,-0.009777573427657327,-0.026989016314219762
